Date;ALV_High;ALV_Low;Last;Previous Day Price;ALV_Volume;GOOGL_Open;GOOGL_High;GOOGL_Low;GOOGL_Close;GOOGL_Volume;Ex-Dividend_x;Split Ratio_x;Adj. Open_x;Adj. High_x;Adj. Low_x;Adj. Close_x;Adj. Volume_x;FB_Open;FB_High;FB_Low;FB_Close;FB_Volume;Ex-Dividend_y;Split Ratio_y;Adj. Open_y;Adj. High_y;Adj. Low_y;Adj. Close_y;Adj. Volume_y;MSCI_Open;MSCI_High;MSCI_Low;Settle;MSCI_Volume;Prev. Day Open Interest;year;month;weekday
2017-03-14;2.616;2.586;2.596;2.646;1000.0;843.64;847.24;840.8;845.62;780198.0;0.0;1.0;843.64;847.24;840.8;845.62;780198.0;139.46;139.46;138.52;139.32;12944018.0;0.0;1.0;139.46;139.46;138.52;139.32;12944018.0;5132.0;5132.0;5113.0;5120.0;6658.0;27536.0;2017;3;1
2017-03-15;2.624;2.588;2.623;2.596;50.0;847.59;848.63;840.77;847.2;1381474.0;0.0;1.0;847.59;848.63;840.77;847.2;1381474.0;139.29;140.1;138.49;139.72;19344826.0;0.0;1.0;139.29;140.1;138.49;139.72;19344826.0;5121.0;5146.0;5121.0;5147.0;11607.0;32735.0;2017;3;2
2017-03-16;2.643;2.58;2.643;2.623;0.0;849.03;850.85;846.13;848.78;977560.0;0.0;1.0;849.03;850.85;846.13;848.78;977560.0;140.2;140.25;139.73;139.99;13612942.0;0.0;1.0;140.2;140.25;139.73;139.99;13612942.0;5196.0;5197.0;5178.0;5187.0;3688.0;34985.0;2017;3;3
2017-03-17;2.685;2.616;2.62;2.643;0.0;851.61;853.4;847.11;852.12;1716471.0;0.0;1.0;851.61;853.4;847.11;852.12;1716471.0;140.34;140.34;139.7;139.84;20592818.0;0.0;1.0;140.34;140.34;139.7;139.84;20592818.0;5188.0;5192.0;5180.0;5184.0;1614.0;36277.0;2017;3;4
2017-03-20;2.638;2.6;2.6;2.62;162.0;850.01;850.22;845.15;848.4;1231521.0;0.0;1.0;850.01;850.22;845.15;848.4;1231521.0;139.71;140.19;139.25;139.94;12099471.0;0.0;1.0;139.71;140.19;139.25;139.94;12099471.0;5184.0;5184.0;5176.0;5176.0;134.0;36289.0;2017;3;0
2017-03-21;2.673;2.589;2.669;2.6;0.0;851.4;853.5;829.02;830.46;2463484.0;0.0;1.0;851.4;853.5;829.02;830.46;2463484.0;141.15;142.3082;138.4;138.51;29894784.0;0.0;1.0;141.15;142.3082;138.4;138.51;29894784.0;5186.0;5195.0;5122.0;5146.0;370.0;36572.0;2017;3;1
2017-03-22;2.622;2.576;2.598;2.669;3500.0;831.91;835.55;827.1801;829.59;1401465.0;0.0;1.0;831.91;835.55;827.1801;829.59;1401465.0;137.93;139.79;137.6;139.59;17055449.0;0.0;1.0;137.93;139.79;137.6;139.59;17055449.0;5111.0;5124.0;5110.0;5121.0;262.0;36263.0;2017;3;2
2017-03-23;2.607;2.581;2.596;2.598;20000.0;821.0;822.57;812.257;817.58;3487056.0;0.0;1.0;821.0;822.57;812.257;817.58;3487056.0;139.48;140.39;139.09;139.53;13022801.0;0.0;1.0;139.48;140.39;139.09;139.53;13022801.0;5124.0;5144.0;5120.0;5150.0;77.0;36308.0;2017;3;3
2017-03-24;2.619;2.608;2.608;2.596;0.0;820.08;821.93;808.89;814.43;1981006.0;0.0;1.0;820.08;821.93;808.89;814.43;1981006.0;140.08;141.0244;139.76;140.34;16664683.0;0.0;1.0;140.08;141.0244;139.76;140.34;16664683.0;5137.0;5146.0;5137.0;5147.0;17.0;36302.0;2017;3;4
2017-03-27;2.588;2.576;2.576;2.608;0.0;806.95;821.63;803.37;819.51;1894990.0;0.0;1.0;806.95;821.63;803.37;819.51;1894990.0;139.05;140.65;138.77;140.32;12800544.0;0.0;1.0;139.05;140.65;138.77;140.32;12800544.0;5108.0;5127.0;5099.0;5126.0;25.0;36300.0;2017;3;0
2017-03-28;2.627;2.592;2.605;2.576;0.0;820.41;825.99;814.027;820.92;1620542.0;0.0;1.0;820.41;825.99;814.027;820.92;1620542.0;140.36;141.95;140.01;141.76;14679436.0;0.0;1.0;140.36;141.95;140.01;141.76;14679436.0;5140.0;5161.0;5137.0;5160.0;100.0;36304.0;2017;3;1
2017-03-29;2.625;2.587;2.587;2.605;0.0;825.0;832.765;822.3801;831.41;1786321.0;0.0;1.0;825.0;832.765;822.3801;831.41;1786321.0;141.99;142.86;141.43;142.65;16527574.0;0.0;1.0;141.99;142.86;141.43;142.65;16527574.0;5169.0;5170.0;5160.0;5168.0;226.0;36501.0;2017;3;2
2017-03-30;2.648;2.619;2.648;2.587;0.0;833.5;833.68;829.0;831.5;1055339.0;0.0;1.0;833.5;833.68;829.0;831.5;1055339.0;142.4;142.95;141.85;142.41;12403997.0;0.0;1.0;142.4;142.95;141.85;142.41;12403997.0;5170.0;5186.0;5162.0;5186.0;323.0;36488.0;2017;3;3
2017-03-31;2.655;2.635;2.636;2.648;0.0;828.97;831.64;827.39;829.56;1401893.0;0.0;1.0;828.97;831.64;827.39;829.56;1401893.0;142.31;142.63;141.89;142.05;11478265.0;0.0;1.0;142.31;142.63;141.89;142.05;11478265.0;5154.0;5170.0;5154.0;5172.0;283.0;36330.0;2017;3;4
2017-04-03;2.631;2.607;2.619;2.636;0.0;829.22;840.85;829.22;838.55;1671503.0;0.0;1.0;829.22;840.85;829.22;838.55;1671503.0;141.93;142.47;140.82;142.28;13563960.0;0.0;1.0;141.93;142.47;140.82;142.28;13563960.0;5169.0;5169.0;5134.0;5139.0;1941.0;37557.0;2017;4;0
2017-04-04;2.596;2.533;2.533;2.619;0.0;831.36;835.18;829.0363;834.57;1045363.0;0.0;1.0;831.36;835.18;829.0363;834.57;1045363.0;141.86;142.09;141.27;141.73;12948599.0;0.0;1.0;141.86;142.09;141.27;141.73;12948599.0;5140.0;5155.0;5134.0;5155.0;453.0;37677.0;2017;4;1
2017-04-05;2.563;2.529;2.563;2.533;0.0;835.51;842.45;830.72;831.41;1555328.0;0.0;1.0;835.51;842.45;830.72;831.41;1555328.0;142.26;143.44;141.29;141.85;17158059.0;0.0;1.0;142.26;143.44;141.29;141.85;17158059.0;5155.0;5184.0;5138.0;5172.0;615.0;37943.0;2017;4;2
2017-04-06;2.527;2.511;2.512;2.563;0.0;832.4;836.39;826.46;827.88;1254433.0;0.0;1.0;832.4;836.39;826.46;827.88;1254433.0;142.11;142.22;140.91;141.17;15103426.0;0.0;1.0;142.11;142.22;140.91;141.17;15103426.0;5130.0;5156.0;5130.0;5156.0;463.0;38098.0;2017;4;3
2017-04-07;2.514;2.502;2.514;2.512;0.0;827.96;828.485;820.5127;824.67;1056692.0;0.0;1.0;827.96;828.485;820.5127;824.67;1056692.0;141.2;141.55;140.24;140.78;11811439.0;0.0;1.0;141.2;141.55;140.24;140.78;11811439.0;5137.0;5152.0;5137.0;5146.0;385.0;38022.0;2017;4;4
2017-04-10;2.534;2.473;2.517;2.514;32000.0;825.39;829.35;823.77;824.73;978905.0;0.0;1.0;825.39;829.35;823.77;824.73;978905.0;141.0;141.43;140.63;141.04;9039366.0;0.0;1.0;141.0;141.43;140.63;141.04;9039366.0;5147.0;5153.0;5139.0;5155.0;476.0;38126.0;2017;4;0
2017-04-11;2.538;2.519;2.53;2.517;0.0;824.71;827.4267;817.0201;823.35;1079732.0;0.0;1.0;824.71;827.4267;817.0201;823.35;1079732.0;140.8;141.0299;138.81;139.92;16638087.0;0.0;1.0;140.8;141.0299;138.81;139.92;16638087.0;5135.0;5150.0;5121.0;5125.0;389.0;37522.0;2017;4;1
2017-04-12;2.536;2.518;2.534;2.53;0.0;821.93;826.66;821.02;824.32;900480.0;0.0;1.0;821.93;826.66;821.02;824.32;900480.0;139.72;140.4;139.44;139.58;11612456.0;0.0;1.0;139.72;140.4;139.44;139.58;11612456.0;5160.0;5160.0;5132.0;5135.0;1353.0;37847.0;2017;4;2
2017-04-13;2.51;2.486;2.51;2.534;0.0;822.14;826.38;821.44;823.56;1122362.0;0.0;1.0;822.14;826.38;821.44;823.56;1122362.0;139.62;140.58;139.33;139.39;10965614.0;0.0;1.0;139.62;140.58;139.33;139.39;10965614.0;5125.0;5132.0;5116.0;5129.0;647.0;37505.0;2017;4;3
2017-04-18;2.472;2.425;2.465;2.51;0.0;834.22;838.93;832.71;836.82;836722.0;0.0;1.0;834.22;838.93;832.71;836.82;836722.0;141.27;141.905;140.61;140.96;14807472.0;0.0;1.0;141.27;141.905;140.61;140.96;14807472.0;5134.0;5135.0;5102.0;5120.0;401.0;37874.0;2017;4;1
2017-04-19;2.501;2.465;2.491;2.465;0.0;839.79;842.22;836.29;838.21;954330.0;0.0;1.0;839.79;842.22;836.29;838.21;954330.0;141.35;143.04;141.27;142.27;15563945.0;0.0;1.0;141.35;143.04;141.27;142.27;15563945.0;5129.0;5134.0;5125.0;5129.0;1593.0;39184.0;2017;4;2
2017-04-20;2.494;2.455;2.459;2.491;0.0;841.44;845.2;839.32;841.65;959031.0;0.0;1.0;841.44;845.2;839.32;841.65;959031.0;142.95;144.25;142.689;143.8;15968164.0;0.0;1.0;142.95;144.25;142.689;143.8;15968164.0;5120.0;5141.0;5120.0;5139.0;3018.0;38910.0;2017;4;3
2017-04-21;2.5;2.459;2.488;2.459;0.0;842.88;843.88;840.6;843.19;1323583.0;0.0;1.0;842.88;843.88;840.6;843.19;1323583.0;143.9;144.17;142.27;143.68;12382002.0;0.0;1.0;143.9;144.17;142.27;143.68;12382002.0;5150.0;5151.0;5140.0;5139.0;1456.0;39305.0;2017;4;4
2017-04-24;2.579;2.443;2.579;2.488;0.0;851.2;863.45;849.86;862.76;1371581.0;0.0;1.0;851.2;863.45;849.86;862.76;1371581.0;144.96;145.6738;144.34;145.47;14397448.0;0.0;1.0;144.96;145.6738;144.34;145.47;14397448.0;5205.0;5225.0;5204.0;5212.0;1446.0;39509.0;2017;4;0
2017-04-25;2.614;2.56;2.614;2.579;0.0;865.0;875.0;862.81;872.3;1654161.0;0.0;1.0;865.0;875.0;862.81;872.3;1654161.0;145.79;147.15;145.7898;146.49;17684833.0;0.0;1.0;145.79;147.15;145.7898;146.49;17684833.0;5224.0;5251.0;5224.0;5249.0;4652.0;41023.0;2017;4;1
2017-04-26;2.65;2.59;2.65;2.614;0.0;874.23;876.05;867.7481;871.624;1188464.0;0.0;1.0;874.23;876.05;867.7481;871.624;1188464.0;147.09;147.59;146.09;146.56;11324335.0;0.0;1.0;147.09;147.59;146.09;146.56;11324335.0;5247.0;5263.0;5244.0;5262.0;1234.0;40976.0;2017;4;2
2017-04-27;2.656;2.622;2.638;2.65;0.0;873.6;875.4;870.38;874.25;1734197.0;0.0;1.0;873.6;875.4;870.38;874.25;1734197.0;146.67;147.75;146.14;147.7;10561420.0;0.0;1.0;146.67;147.75;146.14;147.7;10561420.0;5244.0;5250.0;5234.0;5236.0;1790.0;40411.0;2017;4;3
2017-04-28;2.643;2.504;2.517;2.638;0.0;910.66;916.85;905.77;905.96;3160585.0;0.0;1.0;910.66;916.85;905.77;905.96;3160585.0;149.5;151.53;149.07;150.25;30280373.0;0.0;1.0;149.5;151.53;149.07;150.25;30280373.0;5246.0;5252.0;5239.0;5240.0;2267.0;40710.0;2017;4;4
2017-05-02;2.503;2.478;2.487;2.517;0.0;909.62;920.77;909.4526;916.44;1520766.0;0.0;1.0;909.62;920.77;909.4526;916.44;1520766.0;153.34;153.44;151.66;152.78;21255365.0;0.0;1.0;153.34;153.44;151.66;152.78;21255365.0;5254.0;5263.0;5252.0;5255.0;3072.0;0.0;2017;5;1
2017-05-03;2.481;2.431;2.476;2.487;0.0;914.86;928.1;912.5426;927.04;1477329.0;0.0;1.0;914.86;928.1;912.5426;927.04;1477329.0;153.6;153.6;151.34;151.8;21755088.0;0.0;1.0;153.6;153.6;151.34;151.8;21755088.0;5253.0;5255.0;5240.0;5246.0;2577.0;41946.0;2017;5;2
2017-05-04;2.498;2.471;2.498;2.476;0.0;926.07;935.93;924.59;931.66;1405844.0;0.0;1.0;926.07;935.93;924.59;931.66;1405844.0;150.17;151.52;148.72;150.85;36060301.0;0.0;1.0;150.17;151.52;148.72;150.85;36060301.0;5249.0;5270.0;5249.0;5262.0;1443.0;42859.0;2017;5;3
2017-05-05;2.465;2.42;2.42;2.498;0.0;933.54;934.9;925.2;927.13;1904731.0;0.0;1.0;933.54;934.9;925.2;927.13;1904731.0;151.45;151.63;149.79;150.24;17051519.0;0.0;1.0;151.45;151.63;149.79;150.24;17051519.0;5266.0;5292.0;5266.0;5284.0;3666.0;42873.0;2017;5;4
2017-05-08;2.47;2.423;2.433;2.42;150.0;926.12;936.925;925.26;934.3;1319052.0;0.0;1.0;926.12;936.925;925.26;934.3;1319052.0;150.71;151.08;149.74;151.06;15662472.0;0.0;1.0;150.71;151.08;149.74;151.06;15662472.0;5293.0;5298.0;5283.0;5281.0;544.0;42106.0;2017;5;0
2017-05-09;2.45;2.408;2.441;2.433;0.0;936.95;937.5;929.53;932.17;1575628.0;0.0;1.0;936.95;937.5;929.53;932.17;1575628.0;151.49;152.59;150.21;150.48;17325999.0;0.0;1.0;151.49;152.59;150.21;150.48;17325999.0;5289.0;5296.0;5289.0;5289.0;2018.0;42242.0;2017;5;1
2017-05-10;2.479;2.435;2.479;2.441;450.0;931.98;932.0;925.16;928.78;1170055.0;0.0;1.0;931.98;932.0;925.16;928.78;1170055.0;150.23;150.52;148.86;150.29;11653395.0;0.0;1.0;150.23;150.52;148.86;150.29;11653395.0;5282.0;5289.0;5276.0;5285.0;487.0;42194.0;2017;5;2
2017-05-11;2.492;2.442;2.442;2.479;0.0;925.32;932.53;923.0301;930.6;830838.0;0.0;1.0;925.32;932.53;923.0301;930.6;830838.0;150.31;150.65;149.41;150.04;11623865.0;0.0;1.0;150.31;150.65;149.41;150.04;11623865.0;5287.0;5288.0;5257.0;5267.0;1466.0;42961.0;2017;5;3
2017-05-12;2.433;2.419;2.426;2.442;0.0;931.53;933.44;927.85;932.22;1038409.0;0.0;1.0;931.53;933.44;927.85;932.22;1038409.0;150.4;150.46;149.63;150.33;9497040.0;0.0;1.0;150.4;150.46;149.63;150.33;9497040.0;5267.0;5285.0;5267.0;5282.0;1888.0;43886.0;2017;5;4
2017-05-15;2.47;2.383;2.47;2.426;65.0;932.95;938.25;929.34;937.08;1094283.0;0.0;1.0;932.95;938.25;929.34;937.08;1094283.0;150.17;151.48;149.77;150.19;14909882.0;0.0;1.0;150.17;151.48;149.77;150.19;14909882.0;5300.0;5314.0;5294.0;5311.0;3950.0;42199.0;2017;5;0
2017-05-16;2.476;2.454;2.471;2.47;0.0;940.0;943.11;937.58;943.0;956692.0;0.0;1.0;940.0;943.11;937.58;943.0;956692.0;150.11;150.21;149.03;149.78;14420715.0;0.0;1.0;150.11;150.21;149.03;149.78;14420715.0;5314.0;5333.0;5313.0;5322.0;2478.0;41893.0;2017;5;1
2017-05-17;2.483;2.432;2.432;2.471;0.0;935.67;939.3325;918.14;919.62;2323389.0;0.0;1.0;935.67;939.3325;918.14;919.62;2323389.0;148.0;148.67;144.4216;144.85;27908167.0;0.0;1.0;148.0;148.67;144.4216;144.85;27908167.0;5306.0;5306.0;5262.0;5271.0;16557.0;45681.0;2017;5;2
2017-05-18;2.459;2.378;2.459;2.432;200.0;921.0;933.17;918.75;930.24;1586465.0;0.0;1.0;921.0;933.17;918.75;930.24;1586465.0;144.72;148.15;144.51;147.66;21784326.0;0.0;1.0;144.72;148.15;144.51;147.66;21784326.0;5255.0;5255.0;5210.0;5252.0;2111.0;45337.0;2017;5;3
2017-05-19;2.491;2.461;2.461;2.459;0.0;931.47;937.755;931.0;934.01;1382221.0;0.0;1.0;931.47;937.755;931.0;934.01;1382221.0;148.445;149.39;147.96;148.06;16101229.0;0.0;1.0;148.445;149.39;147.96;148.06;16101229.0;5256.0;5303.0;5256.0;5297.0;2539.0;44846.0;2017;5;4
2017-05-22;2.487;2.476;2.48;2.461;0.0;935.0;941.8828;935.0;941.86;1092176.0;0.0;1.0;935.0;941.8828;935.0;941.86;1092176.0;148.08;148.59;147.69;148.24;12379481.0;0.0;1.0;148.08;148.59;147.69;148.24;12379481.0;5292.0;5320.0;5292.0;5315.0;3479.0;44786.0;2017;5;0
2017-05-23;2.496;2.469;2.496;2.48;0.0;947.92;951.4666;942.575;948.82;1259285.0;0.0;1.0;947.92;951.4666;942.575;948.82;1259285.0;148.52;148.81;147.25;148.07;12665886.0;0.0;1.0;148.52;148.81;147.25;148.07;12665886.0;5330.0;5334.0;5321.0;5331.0;3669.0;46099.0;2017;5;1
2017-05-24;2.505;2.478;2.478;2.496;0.0;952.98;955.09;949.5;954.96;990248.0;0.0;1.0;952.98;955.09;949.5;954.96;990248.0;148.51;150.23;148.42;150.04;17769670.0;0.0;1.0;148.51;150.23;148.42;150.04;17769670.0;5325.0;5325.0;5320.0;5323.0;663.0;45602.0;2017;5;2
2017-05-25;2.497;2.478;2.478;2.478;0.0;957.33;972.629;955.47;969.54;1645873.0;0.0;1.0;957.33;972.629;955.47;969.54;1645873.0;150.3;152.59;149.95;151.96;19780399.0;0.0;1.0;150.3;152.59;149.95;151.96;19780399.0;5346.0;5354.0;5340.0;5348.0;633.0;45405.0;2017;5;3
2017-05-26;2.444;2.404;2.404;2.478;0.0;969.7;974.98;965.03;971.47;1246186.0;0.0;1.0;969.7;974.98;965.03;971.47;1246186.0;152.23;152.25;151.15;152.13;14907827.0;0.0;1.0;152.23;152.25;151.15;152.13;14907827.0;5343.0;5344.0;5336.0;5341.0;533.0;45636.0;2017;5;4
2017-05-30;2.43;2.403;2.406;2.425;0.0;970.31;976.2;969.49;975.88;1455686.0;0.0;1.0;970.31;976.2;969.49;975.88;1455686.0;151.97;152.9;151.64;152.38;13145329.0;0.0;1.0;151.97;152.9;151.64;152.38;13145329.0;5326.0;5340.0;5326.0;5338.0;1023.0;45258.0;2017;5;1
2017-05-31;2.456;2.378;2.449;2.406;0.0;975.02;979.27;960.18;964.86;2426589.0;0.0;1.0;975.02;979.27;960.18;964.86;2426589.0;152.7;153.35;151.09;151.46;17709427.0;0.0;1.0;152.7;153.35;151.09;151.46;17709427.0;5336.0;5353.0;5330.0;5335.0;1118.0;44351.0;2017;5;2
2017-06-01;2.435;2.393;2.405;2.449;0.0;968.95;971.5;960.01;966.95;1403200.0;0.0;1.0;968.95;971.5;960.01;966.95;1403200.0;151.75;152.29;150.3;151.53;14459173.0;0.0;1.0;151.75;152.29;150.3;151.53;14459173.0;5351.0;5376.0;5348.0;5358.0;2208.0;45511.0;2017;6;3
2017-06-02;2.449;2.449;2.449;2.405;0.0;969.46;975.88;966.0;975.6;1717212.0;0.0;1.0;969.46;975.88;966.0;975.6;1717212.0;151.85;153.63;151.3;153.61;16787255.0;0.0;1.0;151.85;153.63;151.3;153.61;16787255.0;5396.0;5401.0;5390.0;5401.0;2272.0;44148.0;2017;6;4
2017-06-06;2.408;2.408;2.408;2.449;0.0;983.16;988.25;975.14;976.57;1796904.0;0.0;1.0;983.16;988.25;975.14;976.57;1796904.0;153.41;154.52;152.48;152.81;13291727.0;0.0;1.0;153.41;154.52;152.48;152.81;13291727.0;5388.0;5389.0;5377.0;5384.0;1115.0;43481.0;2017;6;1
2017-06-07;2.434;2.386;2.434;2.408;0.0;979.65;984.15;975.77;981.08;1429834.0;0.0;1.0;979.65;984.15;975.77;981.08;1429834.0;153.27;153.75;152.34;153.12;11822136.0;0.0;1.0;153.27;153.75;152.34;153.12;11822136.0;5389.0;5395.0;5377.0;5377.0;6649.0;41638.0;2017;6;2
2017-06-08;2.383;2.382;2.382;2.434;0.0;982.35;984.57;977.2;983.41;1451232.0;0.0;1.0;982.35;984.57;977.2;983.41;1451232.0;154.08;154.73;153.1;154.71;17539521.0;0.0;1.0;154.08;154.73;153.1;154.71;17539521.0;5388.0;5389.0;5373.0;5380.0;3114.0;39485.0;2017;6;3
2017-06-09;2.321;2.277;2.321;2.382;4000.0;984.5;984.5;935.63;949.83;3270248.0;0.0;1.0;984.5;984.5;935.63;949.83;3270248.0;154.77;155.59;146.61;149.63;35256368.0;0.0;1.0;154.77;155.59;146.61;149.63;35256368.0;5382.0;5400.0;5363.0;5398.0;5019.0;38576.0;2017;6;4
2017-06-12;2.353;2.32;2.32;2.321;0.0;939.56;949.355;915.2328;942.9;3731589.0;0.0;1.0;939.56;949.355;915.2328;942.9;3731589.0;148.17;149.195;144.56;148.44;33238543.0;0.0;1.0;148.17;149.195;144.56;148.44;33238543.0;5363.0;5369.0;5349.0;5359.0;14972.0;47108.0;2017;6;0
2017-06-13;2.351;2.335;2.351;2.32;1000.0;951.91;959.98;944.09;953.4;1995350.0;0.0;1.0;951.91;959.98;944.09;953.4;1995350.0;150.15;151.18;148.9;150.68;20316202.0;0.0;1.0;150.15;151.18;148.9;150.68;20316202.0;5360.0;5396.0;5360.0;5383.0;10002.0;34701.0;2017;6;1
2017-06-14;2.363;2.3;2.3;2.351;0.0;959.92;961.15;942.25;950.76;1477033.0;0.0;1.0;959.92;961.15;942.25;950.76;1477033.0;151.26;152.4;149.05;150.25;20552981.0;0.0;1.0;151.26;152.4;149.05;150.25;20552981.0;5401.0;5414.0;5383.0;5397.0;6777.0;26804.0;2017;6;2
2017-06-15;2.316;2.316;2.316;2.3;0.0;933.97;943.339;924.44;942.31;2055953.0;0.0;1.0;933.97;943.339;924.44;942.31;2055953.0;147.67;150.0366;146.3747;149.8;18877305.0;0.0;1.0;147.67;150.0366;146.3747;149.8;18877305.0;5359.0;5359.0;5336.0;5355.0;2857.0;25162.0;2017;6;3
2017-06-16;2.342;2.314;2.315;2.316;0.0;940.0;942.04;931.595;939.78;2921393.0;0.0;1.0;940.0;942.04;931.595;939.78;2921393.0;149.59;150.83;148.6;150.64;22169800.0;0.0;1.0;149.59;150.83;148.6;150.64;22169800.0;5361.0;5361.0;5361.0;5360.0;9.0;24933.0;2017;6;4
2017-06-19;2.358;2.316;2.358;2.315;0.0;949.96;959.99;949.05;957.37;1494191.0;0.0;1.0;949.96;959.99;949.05;957.37;1494191.0;151.71;153.57;151.71;152.87;18678807.0;0.0;1.0;151.71;153.57;151.71;152.87;18678807.0;0.0;0.0;0.0;5376.115;0.0;0.0;2017;6;0
